"","text","sentiment"
"23099","Myanmar Police to Arm  Train Non Muslims in Conflict Torn Region","Negative"
"23100","Indonesia Police Brace for Hardline Islamic Protest","Negative"
"23101","S Korean Ex Presidential Aide Arrested in Political Scandal   Yonhap","Negative"
"23102","Proposed UN Resolution Demands Yemen Cease Fire and Talks","Neutral"
"23103","Netanyahu Criticizes American Jewish Leaders Over Western Wall Protest","Negative"
"23104","Quebec Reporters Say They Were Under Police Surveillance","Neutral"
"23105","MH370 Report Says Plane in  Increasing Rate of Descent  When It Vanished","Neutral"
"23106","U S  s Carter Says Talking to Turkey About Seizure of Raqqa","Neutral"
"23107","German Police Arrest Syrian Suspected of Belonging to Terrorist Group","Neutral"
"23108","France Closes 4 Mosques for Promoting  Radical Ideology ","Negative"
"23109","Germany  Man Arrested in Berlin for Alleged Terror Ties","Negative"
"23110","England  Scotland to Defy FIFA Over Poppies  Face Sanctions","Negative"
"23111","South African Watchdog Report Released","Neutral"
"23112","3 Cameroon Men Jailed for 10 Years Over Boko Haram Joke","Negative"
"23113","Correction  United Nations Saudi Arabia Water Prize Story","Positive"
"23114","Imran Khan Says He Expects Pakistani Supreme Court Inquiry to Topple Sharif","Neutral"
"23115","Spanish Judge to Probe Alleged Security Lapses at Bombed Afghan Embassy","Negative"
"23116"," Zombies  in Rio Groan  Lurch at Tourists Along Copacabana","Negative"
"23117","Hindu Temples and Homes in Bangladesh Are Attacked by Muslim Crowds","Negative"
"23118","Kenya Says Withdrawing Its Troops From a U N  Mission in South Sudan","Neutral"
"23119","Jacob Zuma s Administration Should Be Investigated  South Africa Watchdog Says","Neutral"
"23120","Far Rightists Threaten Asylum Seekers in Eastern German Town","Negative"
"23121","Kenyan Conservationists to Track Elephant  Corridors  Between Parks","Neutral"
"23122","Mosul Under Islamic State  Hardship  Terror and Swift  Justice ","Negative"
"23123","Guatemala Extradites Couple on U S  Drug Trafficking Charges","Neutral"
"23124","France s Sarkozy Steps Up Attacks on Juppe  Lags in Polls","Very Negative"
"23125","At Least 12 Migrants Die in Stormy Seas Off Libya Italian Coastguard","Very Negative"
"23126","Argentina Looks to Tame Peronist Opposition With Election Reform","Neutral"
"23127","Moroccans Protest Death of a Fish Vendor","Very Negative"
"23128","UK PM Theresa May Condemns Soccer Ban on Remembrance Poppy","Negative"
"23129","Aid Agencies in Iraq on High Alert as Families Flee Mosul Offensive","Very Negative"
"23130","Officials  13 Year Old Girl Dead in Random School Stabbing","Negative"
"23131","Official  Fourth Largest City in Russia Has HIV Epidemic","Negative"
"23132","Militants Attack Oil Pipeline in Niger Delta","Negative"
"23133","Israel Advances Construction of 181 Homes in East Jerusalem","Neutral"
"23134","Mosul Today  Iraqis Clearing Area  Residents Flee Inner City","Negative"
"23135","Italy Quake Hits Regional Economy Built on Small Producers","Negative"
"23136","Merkel Accuses Syrian Government of  Crimes Against Humanity ","Negative"
"23137","Mosul Neighbors Wake Up to a Day Without ISIS","Neutral"
"23138","Vietnam Police Arrest Anti Government Blogger","Neutral"
"23139","Training Libya Coastguard Can Help Cut Migrant Deaths  EU Mission Head","Positive"
"23140","Kenyan Policeman Jailed for Raping 13 Year Old Girl He Claimed as His Wife","Negative"
"23141","Kenya Pulling U N  Peacekeepers From South Sudan in Protest","Negative"
"23142","Volkswagen Parts Ways With the Historian Who Chronicled Its Nazi Past","Neutral"
"23143","Syria Rebels Reject Russian Demand to Withdraw From Aleppo  Rebel Official","Negative"
"23144","Philippine Fishermen Put Duterte Diplomacy to Test  Visit Disputed Shoal","Negative"
"23145","Lawyers for German Comic  Erdogan Argue in Court Over Poem","Neutral"
"23146","Germany s Merkel  Swiss Immigrant Talks Untouched by Brexit","Negative"
"23147","Video Feature  First Gentlemen Around the World","Neutral"
"23148","Held in Bonded Labor  Afghan Returnee Children Make Bricks for a Living","Neutral"
"23149","UK Supreme Court Asked to Rule on NIreland Abortion Access","Positive"
"23150","Egypt Rights Lawyer Says Banned From Travel","Negative"
"23151","South Africa s Eskom Says Its Dealings With Gupta Owned Tegata  Above Board ","Neutral"
"23152","Residents of Bosnian Town Protest Allegedly Rigged Election","Negative"
"23153","Norwegian PM Voices Regional Fears About Russian Forces","Negative"
"23154","Waiting for Peace  Colombia Youths Set Up Camp in Main Square","Positive"
"23155","Mothers of Newborns in Greek Refugee Camps Cope and Hope","Neutral"
"23156","South Africa Graft Watchdog Calls for Commission to Probe Influence Peddling in Government","Negative"
"23157","South Africa s Ruling ANC Says Will Comment on Anti Graft Report on Nov  3","Negative"
"23158","Separatist Hong Kong Lawmakers Draw Fears of Intervention by China","Negative"
"23159","India Says Identities of Eight Diplomats in Pakistan Exposed","Negative"
"23160","Islamic State s Myriad Enemies Make for Awkward Alliance","Very Negative"
"23161","Former Tehran Prosecutor General Sentenced to 135 Lashes in Corruption Trial","Negative"
"23162","Independence Party Given Mandate to Form Iceland Government","Neutral"
"23163","Pakistan Withdraws 6 Diplomats From New Delhi Amid Tension","Negative"
"23164","Dutch Royals Lay Tributes for MH17 Victims  War Dead in Australia","Negative"
"23165","China s Xi Condemns  Cliques  and  Conspiracies  Within Party","Very Negative"
"23166","Italy s Renzi Chases Elusive Youth Vote in Referendum","Negative"
"23167","South Africa s Deputy President Says Time to Rebuild Confidence in Country","Positive"
"23168","Advisory Withdrawal  India Says Withdrawing Eight Diplomats From Pakistan","Neutral"
"23169","Russia Asks Czech Republic to Extradite Voina Artist","Neutral"
"23170","Ukraine Rebuilds Navy  With U S  Help  to Counter Russian Build Up in Crimea","Positive"
"23171","A Slow Death Along the Pilcomayo River","Very Negative"
"23172","Effigy of Donald Trump to Be Burned at UK Bonfire Display","Very Negative"
"23173","Greek Main Labour Union to Strike Against EU IMF Reforms on Dec  8","Negative"
"23174","1966  Josef Stalin Makes a Comeback in Russia","Neutral"
"23175","Forced by Tradition to Give Up Inheritance  Indian Women Embrace Property Ownership","Negative"
"23176","Indian State to Set Up First Authority to Guarantee Land Titles","Neutral"
"23177","Philippine Leader Wary of Nuclear Energy Over Safety Issues","Very Negative"
"23178","Merkel Says Alarmed by Turkey s Crackdown on Press Freedom","Negative"
"23179","Malta Says No EU Pressure to Refuse Russian Tanker Refueling","Neutral"
"23180","Militants Bomb Nigerian State Owned Trans Forcados Pipeline","Negative"
"23181","German Court Weighs Arguments to Ban Poem Mocking Erdogan","Negative"
"23182","Thirteen Port Officials Charged in Kenyan Corruption Clampdown","Negative"
"23183","Turkish Army Chief Holds  Constructive  Talks With Russia on Syria  Statement","Positive"
"23184","The Latest  Germany Approves Extra  2 9 Billion for Migrants","Neutral"
"23185","Factbox  The Legal Challenge Over Who Can Trigger Britain s Exit Talks From EU","Neutral"
"23186","South Africa s Zuma Withdrew Delay Bid Against Gupta Report in Interest of Justice  Presidency","Negative"
"23187","Belgian Immigration Chief Fined for Refusing Aleppo Visas","Negative"
"23188","Merkel  Turkish Action Against Press Freedom Is  Alarming ","Negative"
"23189","UK  Colombia Sign Oil Deal During Santos  State Visit","Neutral"
"23190","German Police Detain Nine Asylum Seekers Linked to Chechen Crime Ring  TV","Negative"
"23191","Treating Battered Horses in the Shadow of Egypt s Pyramids","Negative"
"23192","Prominent Egyptian Rights Lawyer Banned From Travel","Neutral"
"23193","Kenyan Activists Demonstrate Over Corruption Allegations","Very Negative"
"23194","Farmers  Unchecked Crop Burning Fuels India s Air Pollution","Negative"
"23195","Iran s Supreme Leader Criticizes US Presidential Candidates","Positive"
"23196","German Deputy Leader  in China  Urges Release of Human Rights Lawyers","Neutral"
"23197","Russia Extends Aleppo Cease Fire and Urges Rebels to Leave","Neutral"
"23198","Dutch Advisory Council Recommends End to Foreign Adoptions","Neutral"
"23199","Shortest Haul  European Airline Offers 8 Minute Intl Flight","Neutral"
"23200","European Watchdog to Observe Uzbekistan Election","Neutral"
"23201","33 Chinese Miners Confirmed Dead","Negative"
"23202","Philippines  Deal With China Pokes a Hole in U S  Strategy","Neutral"
"23203"," Afghan Girl   Pakistan Denies Bail to Woman From National Geographic Photo","Negative"
"23204","Pope Says Women Will Not Be Ordained as Priests","Neutral"
"23205","Europe s Mosquito Free Island Paradise  Iceland","Very Positive"
"23206","18 Killed  43 Injured as Farmers  Herders Clash in Niger","Very Negative"
"23207","Italy s Renzi Says Will Hike Deficit if Needed for Earthquake Relief","Positive"
"23208","Moldova  Pro Russian Candidate Leads Ahead of Runoff","Neutral"
"23209","South African Police Fire Stun Grenades  Water Canon at Anti Zuma Protesters","Negative"
"23210","South Sudan Says 17 Accused in Attack Targeting Americans","Very Negative"
"23211","Mali Islamists Say Still Waging War  Dismiss Ceasefire Report","Neutral"
"23212","Court to Rule on Whether London Needs Parliament to Trigger EU Exit","Neutral"
"23213","2016 Already Deadliest Year for Journalists in Afghanistan","Neutral"
"23214","South Africa s ANC Welcomes Release of Gupta Report  Spokesman","Neutral"
"23215","Toll Rises to 17 in Pakistan Oil Tanker Fire  Many More Feared Dead","Very Negative"
"23216","South African Judge Orders Gupta Report Be Released by 11 00 A m  ET","Neutral"
"23217","Merkel Rebuffs German Minister s Call to Step Into Climate Dispute","Negative"
"23218","Iceland s President Asks Independence Party to Form New Government","Neutral"
"23219","South Korean Prosecutors Say They Will Bring Charges Against President s Friend","Neutral"
"23220","U N  Peacekeepers Failed to Respond to South Sudan Hotel Attack  Inquiry","Very Negative"
"23221","Haunted by Asylum Center Fire  Divided Austrian Town Prepares to Vote","Negative"
"23222","Jury Selection Begins in Venezuelan First Lady s Nephews  U S  Trial","Neutral"
"23223","Duterte to Consider Staying With US Weapons  Despite Offers","Neutral"
"23224","China Condemns South Korea s Warning Shots at Its Fishing Vessels","Very Negative"
"23225","Philippines  Duterte Rails at U S   Monkeys  for Halting Gun Sale","Neutral"
"23226","Italy Denies Constitutional Reform Referendum Could Be Delayed","Negative"
"23227","Kyrgyzstan to Hold Dec  11 Vote on Boosting PM s Powers","Neutral"
"23228","Swiss Police Arrest Imam  Four Suspects After Raid on Mosque","Neutral"
"23229","Iraqi Forces Advance on Town Where Islamic State Accused of Executions","Negative"
"23230","Turkey Military Deployment in Silopi Related to Iraq Developments Minister","Neutral"
"23231","Turkey Says Iraqi Border Deployment a Precaution  Urges Calm From Baghdad","Positive"
"23232","Iraqi Forces Advance on Town Where IS Accused of Executions","Negative"
"23233","Colombia Making  Substantial Progress  With Peace Deal  President","Very Positive"
"23234","IS Kills 40 Near Mosul  Tries to Move 25 000 to Use as Shields  U N  Says","Negative"
"23235","Japan to Provide  7 73 Billion in Aid to Myanmar  PM Abe Says","Neutral"
"23236","Diplomatic Spat Between India and Pakistan Worsens Amid Border Tensions","Positive"
"23237","Amnesty International  Moscow Office Sealed Off by Officials","Neutral"
"23238","China Denounces Remarks by German EU Commissioner Accused of Racism","Very Negative"
"23239","Turkey Issues Detention Warrants for 137 More Academics Over Failed Coup  CNN Turk","Very Negative"
"23240","Moody s Warns of UK Downgrade if Brexit Deal Weakens Growth","Very Negative"
"23241","Italian Aristocrat  21  Dies in London Bicycle Accident","Negative"
"23242","Russia s Foreign Minister  US Can t Solve World Crises Alone","Negative"
"23243","Turkish Politician Korkut Ozal Dies at 87  Had Led Democrats","Negative"
"23244","German Cabinet Approves Draft Law Banning GMO Crops","Neutral"
"23245","German Authorities Raid Alleged Chechen Crime Ring","Negative"
"23246","Hungary Targets Slovak  Czech Payroll Tax Levels Minister","Neutral"
"23247","Eurozone Manufacturing Makes Strong Start to Q4","Neutral"
"23248","Bombs  Bribes  Mud as Nigeria s Boko Haram Refugees Go Home","Neutral"
"23249","Brexit Threatens Supply of New Drugs  Report Warns","Neutral"
"23250","Pakistan  Thousands Attend Imran Khan s  Thanksgiving Rally ","Neutral"
"23251","More Than 22 000 in Shelters After Italy Quakes","Positive"
"23252","The Latest  Syria Rebels Dismiss Putin s Aleppo Initiatives","Neutral"
"23253","Amnesty International Evicted From Its Moscow Office","Negative"
"23254","Despite Israeli PM s Plea  Liberal Jews Protest at Holy Site","Negative"
"23255","In Dubai  a Showdown on Shawarma Is Reportedly Coming","Negative"
"23256","In Muhammad Dahlan s Ascent  a Proxy Battle for Legitimacy","Neutral"
"23257","Merkel Says Swiss  British Need Separate Deals on EU Ties","Neutral"
"23258","Missing Australian Tourist Found in Borneo s  Hidden Valley ","Neutral"
"23259","Report  Saudi Prince Flogged  Weeks After Another Executed","Neutral"
"23260","South Africa Watchdog Report Increases Pressure on President","Neutral"
"23261","Kazakh Man Sentenced to Death in Islamic Extremist Attack","Very Negative"
"23262","AP Explains  What s Behind S  Korea s Surreal Scandal","Negative"
"23263","Putin Offers New Pause  Exits for Syrian s Besieged Aleppo","Neutral"
"23264","Kazakh Man Sentenced to Death for Police  Prostitute Shooting","Negative"
"23265","Indian President Arrives in Nepal for 3 Day Visit","Neutral"
"23266","South Africa s Zuma Withdraws Application to Delay Gupta Report","Negative"
"23267","France Moves Calais Child Migrants  Says Britain to Take Hundreds More","Positive"
"23268","France Moves Over 1 600 Child Migrants Out of Calais","Neutral"
"23269","South Africa s Zuma Withdraws Application to Delay Gupta Report","Negative"
"23270","South Africa Watchdog Calls for Probe on Influence Peddling in Zuma s Government","Neutral"
"23271","Swiss Police Raid Mosque in Northern City  8 Detained","Neutral"
"23272","Indonesian Women Killed in Hong Kong Are Forgotten at Home","Very Negative"
