"","text","sentiment"
"28680","Nancy O Dell  Even the Locker Room No Excuse for Trump","Neutral"
"28681","Winner Named at Giant Pumpkin Annual Weigh Off in California","Neutral"
"28682","Warren Buffett Responds to Donald Trump s Tax Comments","Neutral"
"28683","Arizona  Jihadist  Agrees to Plead Guilty to Terrorism  Conspiracy","Very Negative"
"28684","Suspect in Killing of Two California Officers Barred From Owning Gun","Very Negative"
"28685","How the Dow Jones Industrial Average Fared on Monday","Neutral"
"28686","Correction  Campaign 2016 Matthew Story","Neutral"
"28687","Fed Up With Trump and Clinton  Some Voters Weigh Options","Neutral"
"28688","Maine Mascot Misses Game After Pal s Drunken Driving Arrest","Very Negative"
"28689","Army Corps Holds Off on Resuming Dakota Access Pipeline Work","Neutral"
"28690","Groom s Mother Goes for a Walk  Gets Lost  Delaying Wedding","Very Negative"
"28691","Missing Florida Girl Recovered in Tennessee","Neutral"
"28692","Spotlight on College as President Quits Amid Money Questions","Neutral"
"28693","Arizona Man Accused of Terrorism Changes His Plea to Guilty","Very Negative"
"28694","Trump  Clinton Offer Few Plans for Syrian Mess Lying Ahead","Very Negative"
"28695","Suburban Chicago Man Charged With Knowingly Transmitting HIV","Neutral"
"28696","Emails Show How Private and Public Clinton Statements Clash","Negative"
"28697","The Latest  Actress Woodley Arrested During Pipeline Protest","Negative"
"28698","Ginsburg Calls Anthem Protest  Dumb and Disrespectful ","Very Negative"
"28699","As Some in GOP Sever Ties With Trump  McConnell Ignores Him","Negative"
"28700","New York City at Risk of Flooding Every Two Decades Climate Study","Negative"
"28701","Unlike First  Second Debate Doesn t Set Viewership Record","Neutral"
"28702","Greitens Taps Charity Donors for Missouri Gubernatorial Bid","Neutral"
"28703","Leaked Emails Show Tension Inside Clinton Inner Circle","Negative"
"28704","The Latest  Pumpkin Weighing 1 910 Pounds Wins Contest","Neutral"
"28705","What to Know as the Oregon Ranching Standoff Trial Continues","Neutral"
"28706","U S  Federal Agencies Ask for Another Pipeline Construction Pause","Neutral"
"28707","Samsung Scraps Note 7  So What Next for Consumers ","Neutral"
"28708","Tesla  SolarCity Shares Rise as Merger Looms","Neutral"
"28709","Woman Delivers Baby While Checking Out at Walmart in Utah","Neutral"
"28710","Suit Settled in Man s 5 Day Confinement to Psychiatric Ward","Neutral"
"28711","Highlights From the Clinton Campaign Emails  How to Deal With Sanders and Biden","Neutral"
"28712","How Trump  Clinton Immigration Plans Would Affect the US","Neutral"
"28713","Video Fallout  Republican Lawmakers Abandon Trump","Negative"
"28714","Study  Texas  California Didn t Report Some Police Shootings","Neutral"
"28715","Sharp Differences Between Clinton and Trump on Education","Positive"
"28716","On Opioid Epidemic  Clinton Offers More Specifics Than Trump","Very Negative"
"28717","Oklahoma Governor to Revise  Oilfield Prayer Day  Decree","Neutral"
"28718","Presidential Candidates Strike Blows","Negative"
"28719","Trump Apologizes for Lewd Comments but Calls Footage a  Distraction ","Very Negative"
"28720","Cheese Curds and Frank Lloyd Wright  Welcome to Wisconsin","Positive"
"28721","The Latest  Penalty Levied Against State in Landslide Case","Negative"
"28722","Trump to Ryan  Do Not Waste Time Fighting Republican Nominee","Neutral"
"28723","Ex Convict Killed by Officer He Fired at During Traffic Stop","Negative"
"28724","Georgia Hot SUV Death Trial to Resume Tuesday After Storm","Negative"
"28725","Latest  No Strike for Chicago Public School Teachers","Neutral"
"28726","Top Republican Ryan Distances Himself From Trump White House Bid","Neutral"
"28727","Connecticut Wants to Hold On to Doctors Trained in the State","Neutral"
"28728","Pence Emerges in NC With Praise   Forgiveness  for Trump","Positive"
"28729","After Matthew  Some Second Guess Decision to Evacuate","Neutral"
"28730","Families Reach  60 Million in Landslide Settlements","Neutral"
"28731","Evan Bayh Reports Income of  6 3 Million Since Start of 2015","Neutral"
"28732","Dad Squashes Son s Giant Pumpkin Record With 2 261 Pounder","Neutral"
"28733","Factbox  Some 1 1 Million Still Powerless in U S  Southeast After Hurricane","Negative"
"28734","Several Arrested Protesting Video of Officer Stomping on Man","Negative"
"28735","Ken Bone s Debate Moment","Neutral"
"28736","As of Last Week  Clinton s White House Chances 95 Percent  Reuters Ipsos States of the Nation","Neutral"
"28737","Breast Cancer Patient Says She Was Mistaken for Fugitive","Very Negative"
"28738","U S  House Speaker Ryan to Focus on Protecting Republican Congressional Majorities  Spokeswoman","Neutral"
"28739","Tow Truck Driver Struck  Killed by Vehicle on NY s Thruway","Very Negative"
"28740","Justices Weigh Dispute Over Racial Bias in Jury Room","Very Negative"
"28741","The Latest  Missing Florida Girl Found at Memphis Hospital","Neutral"
"28742","Florida Worker Shocked While Trimming Trees After Matthew","Negative"
"28743","Liz Weston  Stop Balancing Your Checkbook","Neutral"
"28744","Turkey Hill Recalls Some Mislabeled Packages of Ice Cream","Neutral"
"28745","Man Accused of Raping Teenage Relative Can t Be Own Attorney","Very Negative"
"28746","Teachers Union  Chicago School District Reach Contract Deal","Neutral"
"28747","City Picks Fake Christmas Tree to Avoid  Charlie Brown  Stir","Negative"
"28748","The Latest  1 000 Gather to Honor Students Who Died in Crash","Negative"
"28749","Road Tripping Senegal  Experience Africa s West Coast by Car","Neutral"
"28750","Markets Right Now  US Stocks Close Solidly Higher","Positive"
"28751","Eagle Freed in Hurricane Matthew Aftermath From Car Grill","Neutral"
"28752","Mayor Chides Jimmy Fallon for Lame Philadelphia  SNL  Accent","Negative"
"28753","Latest  Wounded Palm Springs Officer Released From Hospital","Neutral"
"28754","Chicago Teachers  District Reach Tentative Deal  No Strike","Neutral"
"28755","Debate Questioner Kenneth Bone Becomes Internet Star","Neutral"
"28756","2 People on Motorcycle Killed in Crash With Minivan in Ohio","Very Negative"
"28757","The Latest  Obama Signs North Carolina Disaster Declaration","Negative"
"28758","Factbox  Chicago School Finances Flounder Since 2012 Teachers  Strike","Very Negative"
"28759","Strike Deadline Near  Dire Finances Complicate Chicago School Talks","Very Negative"
"28760","The Latest   Apprentice  Producer Says He Can t Release Tape","Neutral"
"28761","State Warns of October Peak in Hawaii Shark Attacks","Very Negative"
"28762","Twitter  17M Plus Tweets Sent About the Debate  Most Ever","Positive"
"28763","The Latest  Train Service Resumes After New Jersey Crash","Negative"
"28764","Authorities From Florida to Tennessee Look for Missing Girl","Neutral"
"28765","Ryan Lochte Engaged to Former Playboy Model Kayla Rae Reid","Neutral"
"28766","Quotations in the News","Neutral"
"28767","The Latest  Atlantic City s Trump Taj Mahal Casino Closes","Neutral"
"28768","10 Things to Know for Today","Neutral"
"28769","Electrical Parade Closes Its Run at Walt Disney World","Neutral"
"28770","Trump Aide Dismisses as  Quip  His Threat to Jail Clinton","Negative"
"28771","Takeaways  Clinton Steady  Trump Aggressive in Tense Debate","Very Negative"
"28772","From Start  Clinton  Trump Set Out to Destroy One Another","Negative"
"28773","AP FACT CHECK  Trump  Clinton and Their Debate Claims","Neutral"
"28774","Sexual Assault Victim Critical of Clinton Paid by Trump Ally","Very Negative"
"28775","Second Presidential Debate Featured Tough Moderators","Neutral"
"28776","WHY IT MATTERS  Clinton  Trump Present Voters Clear Choice","Positive"
"28777","WHY IT MATTERS  Homegrown Extremism","Negative"
"28778","Chain of Indian Colleges Seeks to Gain Foothold in the US","Positive"
"28779","Analysis  Backed in a Corner  Trump Clawed Through Debate","Neutral"
"28780","Matthew Devastates Florida Sands Key to Protection  Tourism","Negative"
"28781","Giving Up on Trump  Ryan Focusing on Saving GOP Majority","Neutral"
"28782","Matthew Unearths Civil War Cannonballs in South Carolina","Neutral"
"28783","Moderators Keep Tight Grip on Raucous Debate","Negative"
"28784","Call That Ended Officers Lives Was Among Most Unpredictable","Very Negative"
"28785","Fact Check  The Town Hall Debate","Neutral"
"28786","After Hurricane  Chaos Lingers in Water Logged N  Carolina","Negative"
"28787","Trump May Have Stopped the Bleeding  but Not the Republican Worrying","Neutral"
"28788","Trump s Body Language During Debate Raises Social Media Eyebrows","Neutral"
"28789","Parents  Problem  Watch Debate With Kids  Risk Awkward Talk","Very Negative"
"28790","Police  Mom Pushes Daughter to Safety  Dies in Hit And Run","Negative"
"28791","Voters Call Debate  Cringe Worthy   Some Won t Cast Ballot","Negative"
"28792","Top U S  Republican Ryan Distances Himself From Trump White House Bid","Neutral"
"28793","Trump  Clinton Spend Much of Debate Insulting Each Other","Negative"
"28794","Donald Trump   No Reason  for Taj Mahal Casino Shutdown","Neutral"
"28795","AP PHOTOS  Editor Selections From the Past Week in Asia","Neutral"
"28796","Duo Accused of Killing Man  95  in Home Invasion Is Captured","Very Negative"
"28797","Proposed Settlement Reached in Washington Landslide Suit","Neutral"
"28798","Man in Wrong Way Fatal Crash Faces Domestic Assault Trial","Very Negative"
"28799","Potential Jurors Chosen for Penn State Abuse Scandal Lawsuit","Very Negative"
"28800","Trump Casts Aside Pence s Hawk Talk on Russian Backed Syria","Neutral"
"28801","Donald Trump Talks at Debate  but Many Women Hear Only a 2005 Tape","Neutral"
"28802","Rail Service Resumes at New Jersey Station After Fatal Crash","Very Negative"
"28803","Governor  Full Service Back After Weekend Train Derailment","Neutral"
"28804","Today in History","Neutral"
"28805","Trump s  You d Be in Jail  Debate Jab at Clinton Condemned","Negative"
"28806","California Today  San Francisco Fields a Mental Health SWAT Team","Neutral"
"28807","Martha Raddatz and Anderson Cooper Steered Debate With Sharp Questions","Positive"
"28808","Donald Trump Acknowledges Not Paying Federal Income Taxes for Years","Neutral"
"28809","Transcript of the Second Debate","Neutral"
"28810","Moments From the Second Presidential Debate","Neutral"
"28811","AP FACT CHECK  Trump Overstates Energy Impact on Budget","Negative"
"28812","AP FACT CHECK  Trump Wrong on Muslims Reporting Crime","Very Negative"
"28813","No Opening Handshake as Clinton  Trump Attack on Character","Neutral"
"28814","AP FACT CHECK  Trump Claims Clinton Wants to End Mining Jobs","Neutral"
"28815","AP FACT CHECK  Trump on Economic Growth","Neutral"
"28816","Takeaways  Trump Aggressive  Clinton Steady in Tense Debate","Very Negative"
"28817","AP FACT CHECK  Trump Encouraged People to Check Out Sex Tape","Neutral"
"28818","Cooper  Raddatz Tough During Second Presidential Debate","Neutral"
"28819","Clinton and Trump Exchange Compliments","Neutral"
"28820","AP FACT CHECK  Clinton on US Advisers in Iraq","Neutral"
"28821","Trump Attacks Clinton Over Tax Loopholes","Very Negative"
"28822","AP FACT CHECK  Trump Wrong That IS Is Taking Libyan Oil","Negative"
"28823","In Second Debate  Donald Trump and Hillary Clinton Spar in Bitter  Personal Terms","Negative"
"28824","AP FACT CHECK  Trump Claim Assad Not Fighting IS Partly True","Neutral"
"28825","Trump and Clinton in Second Presidential Debate","Neutral"
"28826","Athletes Take Issue With Trump Over  Locker Room Talk ","Negative"
"28827","AP FACT CHECK  Trump Says Clinton Favors a Border Wall","Neutral"
"28828","AP FACT CHECK  Clinton Correct on Repeal of Health Care","Positive"
"28829","AP FACT CHECK  Trump Overstates Cost of Obama s Health Plan","Negative"
"28830","Trump Deflects Questions on Lewd Comments","Negative"
"28831","AP FACT CHECK  Trump Wrong on Clinton and Health Care","Negative"
"28832","AP FACT CHECK  No Evidence Trump Sexually Assaulted Women","Neutral"
"28833","Trump  Before Debate  Appears With Bill Clinton s Accusers","Neutral"
"28834","AP FACT CHECK  Clinton on Email Security","Neutral"
"28835","AP FACT CHECK  Trump  Clinton and Their Debate Claims","Neutral"
"28836","Donald Trump Featured Paula Jones and 2 Other Women Who Accused Bill Clinton of Sexual Assault","Very Negative"
"28837","AP FACT CHECK  Trump Says Bill Clinton Lost Law License","Negative"
"28838","AP FACT CHECK  Trump Disputes Describing Sex Assaults","Neutral"
"28839","Trump Ally Paid Sexual Assault Victim Critical of Clinton","Very Negative"
"28840","Thompson  Brooklyn s Black District Attorney  Dead at Age 50","Negative"
"28841","10 Things to Know for Monday","Neutral"
"28842","The Latest  Updates From the 2nd Clinton Trump Debate","Neutral"
"28843","Court  Construction Can Resume on Small Stretch of Pipeline","Negative"
"28844","Debate Could Be Trump s Last Shot to Avoid Campaign Collapse","Negative"
"28845","Fact Checks of the Second Presidential Debate","Neutral"
"28846","What Does Weld Say  Real Time Reaction From a Libertarian","Neutral"
"28847","Full Video  Second Presidential Debate","Neutral"
"28848","Markets Lean More Toward Clinton Win After Trump Video","Very Positive"
"28849","Brooklyn DA Kenneth Thompson Dies at 50 From Cancer","Very Negative"
"28850","Level of Outrage Over Donald Trump Tape Is Linked to Another Issue  Race","Very Negative"
"28851","Obama s Weekend in Chicago  Thanks for the Memories","Neutral"
"28852","North Carolina  Saturated and Surprised  Reels from Hurricane Matthew","Neutral"
"28853","Palm Springs Police  Awake in a Nightmare  After Fatal Shootings","Very Negative"
"28854","Donald Trump Vows Retaliation as Republicans Abandon Him","Neutral"
"28855","Donald Trump Highlights Breitbart Interview With Clinton Accuser","Neutral"
"28856","Utah s Top Mormons in  All Out Revolt  Against Donald Trump","Negative"
"28857","Inside Trump Tower  an Increasingly Upset and Alone Donald Trump","Very Negative"
"28858","Presidential Debate  Here s What You Missed","Negative"
"28859","Hurricane Matthew Toll Climbs to at Least 17 as North Carolina Suffers Record Breaking Flooding","Very Negative"
"28860","Trump Says He Doesn t Want House Speaker Ryan s Support  Fox News","Positive"
"28861","Mistrial Declared in New Mexico Police Shooting Case","Neutral"
"28862","Man Attacked by Bear May Have Interrupted Mating Session","Very Negative"
"28863","Unarmed Man Killed by Tulsa Police Had PCP in His Body  Coroner Finds","Negative"
"28864","Parents of Abducted Minnesota Boy Speak Out After Body Found","Neutral"
"28865","2 Planes Clip Wings on Ground at Airport  but No Injuries","Neutral"
"28866","Police  Person of Interest in Baltimore Rapper s Death Slain","Negative"
